opp,datetime,stadium,attribute_3,attribute_4,competition,ranking,possession,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,game_id,url,team,opp_ranking,opp_possession,touches_in_opposition_box,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc
Slovakia,2024-06-21T13:00:00.000Z,Düsseldorf Arena,Michael Oliver,"43,910",EURO Grp. E Round 2,24.0,44.0,1.51,13,5,3.0,1.0,368,88.0,12,4,3.0,5.0,1.0,9.0,4.0,1.08,0.43,1.51,1.76,419,243.0,125.0,23.0,49.0,3.0,18.0,14.0,5,1.0,0.0,11.0,58.0,8.0,5.0,19.0,4.0,44.0,33.0,52.0,11.0,65.0,5.0,63.0,1911,https://www.fotmob.com/en-GB/matches/ukraine-vs-slovakia/1wx88p#4043863,Ukraine,45.0,56.0,24.0,0.86,14.0,5.0,2.0,1.0,480,90.0,9.0,4.0,4.0,5.0,0.0,7.0,7.0,0.41,0.45,0.86,2.33,534,270.0,210.0,15.0,38.0,4.0,21.0,22.0,17.0,2.0,0.0,0.0,8.0,89.0,5.0,5.0,15.0,3.0,37.0,31.0,48.0,6.0,35.0,10.0,53.0
Austria,2024-06-21T16:00:00.000Z,Olympiastadion Berlin,Halil Umut Meler,"69,455",EURO Grp. D Round 2,26.0,47.0,1.68,15,3,2.0,1.0,311,80.0,15,4,5.0,7.0,0.0,8.0,7.0,0.77,0.9,1.68,1.27,390,197.0,114.0,11.0,35.0,6.0,33.0,26.0,0,4.0,0.0,5.0,71.0,6.0,4.0,21.0,6.0,42.0,30.0,50.0,12.0,48.0,9.0,69.0,1912,https://www.fotmob.com/en-GB/matches/austria-vs-poland/2c9ccc#4043857,Poland,25.0,53.0,13.0,2.13,15.0,9.0,3.0,1.0,373,84.0,15.0,3.0,2.0,4.0,0.0,10.0,5.0,1.2,0.14,1.34,2.88,443,167.0,206.0,14.0,31.0,4.0,22.0,18.0,24.0,2.0,2.0,0.0,5.0,45.0,16.0,7.0,19.0,2.0,43.0,30.0,50.0,13.0,52.0,5.0,63.0
Poland,2024-06-21T16:00:00.000Z,Olympiastadion Berlin,Halil Umut Meler,"69,455",EURO Grp. D Round 2,25.0,53.0,2.13,15,9,3.0,1.0,373,84.0,15,3,2.0,4.0,0.0,10.0,5.0,1.2,0.14,1.34,2.88,443,167.0,206.0,14.0,31.0,4.0,22.0,18.0,2,2.0,0.0,5.0,45.0,16.0,7.0,19.0,2.0,43.0,30.0,50.0,13.0,52.0,5.0,63.0,1912,https://www.fotmob.com/en-GB/matches/austria-vs-poland/2c9ccc#4043857,Austria,26.0,47.0,24.0,1.68,15.0,3.0,2.0,1.0,311,80.0,15.0,4.0,5.0,7.0,0.0,8.0,7.0,0.77,0.9,1.68,1.27,390,197.0,114.0,11.0,35.0,6.0,33.0,26.0,13.0,0.0,4.0,0.0,5.0,71.0,6.0,4.0,21.0,6.0,42.0,30.0,50.0,12.0,48.0,9.0,69.0
France,2024-06-21T19:00:00.000Z,Leipzig Stadium,Anthony Taylor,"38,531",EURO Grp. D Round 2,7.0,37.0,0.47,8,4,1.0,1.0,352,88.0,13,3,0.0,4.0,0.0,4.0,4.0,0.4,0.07,0.47,0.97,398,236.0,116.0,12.0,55.0,3.0,38.0,12.0,4,1.0,0.0,7.0,88.0,3.0,5.0,23.0,3.0,22.0,16.0,32.0,6.0,60.0,0.0,0.0,1913,https://www.fotmob.com/en-GB/matches/netherlands-vs-france/1hphyf#4043858,Netherlands,2.0,63.0,12.0,1.43,15.0,3.0,2.0,2.0,609,92.0,8.0,6.0,7.0,5.0,0.0,8.0,7.0,1.34,0.09,1.43,1.18,660,277.0,332.0,19.0,59.0,4.0,20.0,17.0,20.0,0.0,0.0,0.0,7.0,54.0,2.0,3.0,9.0,4.0,38.0,34.0,68.0,4.0,40.0,9.0,69.0
Netherlands,2024-06-21T19:00:00.000Z,Leipzig Stadium,Anthony Taylor,"38,531",EURO Grp. D Round 2,2.0,63.0,1.43,15,3,2.0,2.0,609,92.0,8,6,7.0,5.0,0.0,8.0,7.0,1.34,0.09,1.43,1.18,660,277.0,332.0,19.0,59.0,4.0,20.0,17.0,0,0.0,0.0,7.0,54.0,2.0,3.0,9.0,4.0,38.0,34.0,68.0,4.0,40.0,9.0,69.0,1913,https://www.fotmob.com/en-GB/matches/netherlands-vs-france/1hphyf#4043858,France,7.0,37.0,20.0,0.47,8.0,4.0,1.0,1.0,352,88.0,13.0,3.0,0.0,4.0,0.0,4.0,4.0,0.4,0.07,0.47,0.97,398,236.0,116.0,12.0,55.0,3.0,38.0,12.0,12.0,4.0,1.0,0.0,7.0,88.0,3.0,5.0,23.0,3.0,22.0,16.0,32.0,6.0,60.0,0.0,0.0
Scotland,2024-06-14T19:00:00.000Z,Fußball Arena München,Clément Turpin,"65,052",EURO Grp. A Round 1,16.0,73.0,2.15,20,10,1.0,0.0,643,94.0,15,5,5.0,5.0,0.0,10.0,10.0,1.09,0.27,1.36,3.33,683,227.0,416.0,19.0,68.0,5.0,24.0,12.0,4,2.0,0.0,9.0,90.0,2.0,0.0,16.0,0.0,34.0,25.0,42.0,9.0,56.0,6.0,38.0,1914,https://www.fotmob.com/en-GB/matches/scotland-vs-germany/2eqbvc#4043837,Germany,39.0,27.0,31.0,0.02,1.0,0.0,0.0,0.0,189,75.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02,0.02,0.0,251,139.0,50.0,18.0,38.0,1.0,13.0,14.0,2.0,0.0,1.0,1.0,8.0,53.0,6.0,5.0,22.0,5.0,41.0,34.0,58.0,7.0,44.0,5.0,56.0
Germany,2024-06-14T19:00:00.000Z,Fußball Arena München,Clément Turpin,"65,052",EURO Grp. A Round 1,39.0,27.0,0.02,1,0,0.0,0.0,189,75.0,9,0,1.0,0.0,0.0,1.0,0.0,0.0,0.02,0.02,0.0,251,139.0,50.0,18.0,38.0,1.0,13.0,14.0,0,1.0,1.0,8.0,53.0,6.0,5.0,22.0,5.0,41.0,34.0,58.0,7.0,44.0,5.0,56.0,1914,https://www.fotmob.com/en-GB/matches/scotland-vs-germany/2eqbvc#4043837,Scotland,16.0,73.0,2.0,2.15,20.0,10.0,1.0,0.0,643,94.0,15.0,5.0,5.0,5.0,0.0,10.0,10.0,1.09,0.27,1.36,3.33,683,227.0,416.0,19.0,68.0,5.0,24.0,12.0,31.0,4.0,2.0,0.0,9.0,90.0,2.0,0.0,16.0,0.0,34.0,25.0,42.0,9.0,56.0,6.0,38.0
Switzerland,2024-06-15T13:00:00.000Z,Cologne Stadium,Slavko Vinčić,"41,676",EURO Grp. A Round 1,27.0,50.0,1.25,6,2,3.0,2.0,365,83.0,9,2,3.0,1.0,0.0,5.0,1.0,0.91,0.34,1.25,0.98,438,222.0,143.0,37.0,66.0,5.0,25.0,20.0,3,2.0,0.0,11.0,69.0,5.0,5.0,23.0,4.0,48.0,32.0,55.0,16.0,52.0,4.0,50.0,1915,https://www.fotmob.com/en-GB/matches/switzerland-vs-hungary/1xj4mo#4043838,Hungary,19.0,50.0,10.0,2.33,15.0,7.0,3.0,1.0,380,84.0,13.0,6.0,3.0,5.0,0.0,11.0,4.0,2.11,0.21,2.33,2.41,452,180.0,200.0,21.0,47.0,2.0,20.0,24.0,32.0,2.0,2.0,0.0,9.0,69.0,6.0,1.0,17.0,1.0,41.0,26.0,45.0,15.0,48.0,5.0,38.0
Hungary,2024-06-15T13:00:00.000Z,Cologne Stadium,Slavko Vinčić,"41,676",EURO Grp. A Round 1,19.0,50.0,2.33,15,7,3.0,1.0,380,84.0,13,6,3.0,5.0,0.0,11.0,4.0,2.11,0.21,2.33,2.41,452,180.0,200.0,21.0,47.0,2.0,20.0,24.0,2,2.0,0.0,9.0,69.0,6.0,1.0,17.0,1.0,41.0,26.0,45.0,15.0,48.0,5.0,38.0,1915,https://www.fotmob.com/en-GB/matches/switzerland-vs-hungary/1xj4mo#4043838,Switzerland,27.0,50.0,32.0,1.25,6.0,2.0,3.0,2.0,365,83.0,9.0,2.0,3.0,1.0,0.0,5.0,1.0,0.91,0.34,1.25,0.98,438,222.0,143.0,37.0,66.0,5.0,25.0,20.0,10.0,3.0,2.0,0.0,11.0,69.0,5.0,5.0,23.0,4.0,48.0,32.0,55.0,16.0,52.0,4.0,50.0
Croatia,2024-06-15T16:00:00.000Z,Olympiastadion Berlin,Michael Oliver,"68,844",EURO Grp. B Round 1,8.0,47.0,2.01,11,5,4.0,2.0,383,84.0,14,5,3.0,3.0,0.0,8.0,3.0,1.06,0.95,2.01,2.69,457,229.0,154.0,20.0,47.0,4.0,44.0,14.0,2,1.0,0.0,10.0,71.0,5.0,3.0,10.0,5.0,55.0,36.0,49.0,19.0,66.0,12.0,67.0,1916,https://www.fotmob.com/en-GB/matches/spain-vs-croatia/2cs2z6#4043843,Spain,9.0,53.0,21.0,2.38,16.0,5.0,3.0,3.0,456,88.0,13.0,0.0,8.0,3.0,0.0,10.0,6.0,1.59,0.2,1.59,2.4,517,272.0,184.0,21.0,54.0,4.0,29.0,23.0,27.0,0.0,0.0,0.0,10.0,71.0,9.0,3.0,4.0,2.0,47.0,37.0,51.0,10.0,34.0,10.0,77.0
Spain,2024-06-15T16:00:00.000Z,Olympiastadion Berlin,Michael Oliver,"68,844",EURO Grp. B Round 1,9.0,53.0,2.38,16,5,3.0,3.0,456,88.0,13,0,8.0,3.0,0.0,10.0,6.0,1.59,0.2,1.59,2.4,517,272.0,184.0,21.0,54.0,4.0,29.0,23.0,0,0.0,0.0,10.0,71.0,9.0,3.0,4.0,2.0,47.0,37.0,51.0,10.0,34.0,10.0,77.0,1916,https://www.fotmob.com/en-GB/matches/spain-vs-croatia/2cs2z6#4043843,Croatia,8.0,47.0,27.0,2.01,11.0,5.0,4.0,2.0,383,84.0,14.0,5.0,3.0,3.0,0.0,8.0,3.0,1.06,0.95,2.01,2.69,457,229.0,154.0,20.0,47.0,4.0,44.0,14.0,21.0,2.0,1.0,0.0,10.0,71.0,5.0,3.0,10.0,5.0,55.0,36.0,49.0,19.0,66.0,12.0,67.0
Albania,2024-06-15T19:00:00.000Z,BVB Stadion Dortmund,Felix Zwayer,"60,512",EURO Grp. B Round 1,10.0,68.0,1.56,17,5,5.0,4.0,747,92.0,7,5,5.0,7.0,1.0,12.0,5.0,1.05,0.51,1.56,1.59,809,264.0,483.0,21.0,58.0,7.0,47.0,17.0,2,2.0,0.0,5.0,56.0,15.0,2.0,6.0,0.0,31.0,25.0,61.0,6.0,38.0,9.0,69.0,1917,https://www.fotmob.com/en-GB/matches/italy-vs-albania/2qx432#4043844,Italy,66.0,32.0,34.0,0.5,8.0,1.0,2.0,1.0,313,84.0,7.0,3.0,5.0,2.0,0.0,4.0,4.0,0.43,0.08,0.5,0.59,372,217.0,96.0,17.0,41.0,2.0,22.0,15.0,7.0,1.0,2.0,0.0,5.0,63.0,13.0,6.0,15.0,3.0,26.0,16.0,39.0,10.0,63.0,2.0,29.0
Italy,2024-06-15T19:00:00.000Z,BVB Stadion Dortmund,Felix Zwayer,"60,512",EURO Grp. B Round 1,66.0,32.0,0.5,8,1,2.0,1.0,313,84.0,7,3,5.0,2.0,0.0,4.0,4.0,0.43,0.08,0.5,0.59,372,217.0,96.0,17.0,41.0,2.0,22.0,15.0,1,2.0,0.0,5.0,63.0,13.0,6.0,15.0,3.0,26.0,16.0,39.0,10.0,63.0,2.0,29.0,1917,https://www.fotmob.com/en-GB/matches/italy-vs-albania/2qx432#4043844,Albania,10.0,68.0,7.0,1.56,17.0,5.0,5.0,4.0,747,92.0,7.0,5.0,5.0,7.0,1.0,12.0,5.0,1.05,0.51,1.56,1.59,809,264.0,483.0,21.0,58.0,7.0,47.0,17.0,34.0,2.0,2.0,0.0,5.0,56.0,15.0,2.0,6.0,0.0,31.0,25.0,61.0,6.0,38.0,9.0,69.0
Netherlands,2024-06-16T13:00:00.000Z,Volksparkstadion,Artur Manuel Ribeiro Soares Dias,"48,117",EURO Grp. D Round 1,26.0,34.0,1.32,12,7,2.0,2.0,232,79.0,10,3,4.0,1.0,0.0,8.0,4.0,0.73,0.6,1.32,1.41,295,130.0,102.0,12.0,31.0,4.0,24.0,13.0,2,0.0,0.0,9.0,60.0,7.0,3.0,26.0,2.0,39.0,30.0,44.0,9.0,36.0,7.0,44.0,1918,https://www.fotmob.com/en-GB/matches/netherlands-vs-poland/1xh5w6#4043855,Poland,7.0,66.0,17.0,1.46,21.0,4.0,3.0,2.0,514,89.0,8.0,6.0,14.0,3.0,0.0,14.0,7.0,1.34,0.12,1.46,1.15,579,230.0,284.0,24.0,53.0,6.0,29.0,29.0,44.0,0.0,1.0,0.0,11.0,79.0,3.0,1.0,21.0,6.0,54.0,38.0,56.0,16.0,64.0,14.0,70.0
Poland,2024-06-16T13:00:00.000Z,Volksparkstadion,Artur Manuel Ribeiro Soares Dias,"48,117",EURO Grp. D Round 1,7.0,66.0,1.46,21,4,3.0,2.0,514,89.0,8,6,14.0,3.0,0.0,14.0,7.0,1.34,0.12,1.46,1.15,579,230.0,284.0,24.0,53.0,6.0,29.0,29.0,0,1.0,0.0,11.0,79.0,3.0,1.0,21.0,6.0,54.0,38.0,56.0,16.0,64.0,14.0,70.0,1918,https://www.fotmob.com/en-GB/matches/netherlands-vs-poland/1xh5w6#4043855,Netherlands,26.0,34.0,44.0,1.32,12.0,7.0,2.0,2.0,232,79.0,10.0,3.0,4.0,1.0,0.0,8.0,4.0,0.73,0.6,1.32,1.41,295,130.0,102.0,12.0,31.0,4.0,24.0,13.0,17.0,2.0,0.0,0.0,9.0,60.0,7.0,3.0,26.0,2.0,39.0,30.0,44.0,9.0,36.0,7.0,44.0
Denmark,2024-06-16T16:00:00.000Z,Stuttgart Arena,Sandro Schärer,"54,000",EURO Grp. C Round 1,57.0,32.0,1.1,11,2,2.0,2.0,241,77.0,12,5,7.0,2.0,1.0,5.0,6.0,0.63,0.47,1.1,0.39,311,139.0,102.0,30.0,58.0,5.0,36.0,14.0,3,2.0,0.0,7.0,50.0,13.0,5.0,30.0,3.0,35.0,26.0,58.0,9.0,30.0,3.0,38.0,1919,https://www.fotmob.com/en-GB/matches/slovenia-vs-denmark/1mkbcr#4043850,Slovenia,21.0,68.0,12.0,1.66,16.0,4.0,2.0,1.0,583,89.0,9.0,9.0,6.0,6.0,0.0,12.0,4.0,0.62,1.04,1.66,1.97,658,271.0,312.0,17.0,44.0,9.0,36.0,16.0,33.0,1.0,1.0,0.0,2.0,29.0,5.0,2.0,17.0,1.0,40.0,19.0,42.0,21.0,70.0,1.0,11.0
Slovenia,2024-06-16T16:00:00.000Z,Stuttgart Arena,Sandro Schärer,"54,000",EURO Grp. C Round 1,21.0,68.0,1.66,16,4,2.0,1.0,583,89.0,9,9,6.0,6.0,0.0,12.0,4.0,0.62,1.04,1.66,1.97,658,271.0,312.0,17.0,44.0,9.0,36.0,16.0,1,1.0,0.0,2.0,29.0,5.0,2.0,17.0,1.0,40.0,19.0,42.0,21.0,70.0,1.0,11.0,1919,https://www.fotmob.com/en-GB/matches/slovenia-vs-denmark/1mkbcr#4043850,Denmark,57.0,32.0,33.0,1.1,11.0,2.0,2.0,2.0,241,77.0,12.0,5.0,7.0,2.0,1.0,5.0,6.0,0.63,0.47,1.1,0.39,311,139.0,102.0,30.0,58.0,5.0,36.0,14.0,12.0,3.0,2.0,0.0,7.0,50.0,13.0,5.0,30.0,3.0,35.0,26.0,58.0,9.0,30.0,3.0,38.0
England,2024-06-16T19:00:00.000Z,Arena AufSchalke,Daniele Orsato,"48,953",EURO Grp. C Round 1,32.0,47.0,0.18,6,1,0.0,0.0,438,87.0,19,2,2.0,3.0,0.0,1.0,5.0,0.16,0.02,0.18,0.04,504,218.0,220.0,20.0,45.0,2.0,11.0,19.0,0,2.0,0.0,10.0,77.0,5.0,1.0,17.0,2.0,36.0,28.0,44.0,8.0,36.0,8.0,100.0,1920,https://www.fotmob.com/en-GB/matches/serbia-vs-england/2azpwn#4043849,Serbia,5.0,53.0,11.0,0.52,5.0,3.0,2.0,1.0,527,90.0,8.0,1.0,1.0,1.0,1.0,2.0,3.0,0.48,0.05,0.52,1.45,588,243.0,284.0,30.0,52.0,2.0,22.0,8.0,12.0,1.0,0.0,0.0,6.0,67.0,8.0,3.0,22.0,1.0,50.0,36.0,56.0,14.0,64.0,8.0,44.0
Serbia,2024-06-16T19:00:00.000Z,Arena AufSchalke,Daniele Orsato,"48,953",EURO Grp. C Round 1,5.0,53.0,0.52,5,3,2.0,1.0,527,90.0,8,1,1.0,1.0,1.0,2.0,3.0,0.48,0.05,0.52,1.45,588,243.0,284.0,30.0,52.0,2.0,22.0,8.0,1,0.0,0.0,6.0,67.0,8.0,3.0,22.0,1.0,50.0,36.0,56.0,14.0,64.0,8.0,44.0,1920,https://www.fotmob.com/en-GB/matches/serbia-vs-england/2azpwn#4043849,England,32.0,47.0,12.0,0.18,6.0,1.0,0.0,0.0,438,87.0,19.0,2.0,2.0,3.0,0.0,1.0,5.0,0.16,0.02,0.18,0.04,504,218.0,220.0,20.0,45.0,2.0,11.0,19.0,11.0,0.0,2.0,0.0,10.0,77.0,5.0,1.0,17.0,2.0,36.0,28.0,44.0,8.0,36.0,8.0,100.0
Ukraine,2024-06-17T13:00:00.000Z,Fußball Arena München,Glenn Nyberg,"61,591",EURO Grp. E Round 1,47.0,29.0,1.2,9,5,1.0,0.0,170,72.0,9,4,2.0,2.0,1.0,3.0,6.0,0.31,0.9,1.2,1.58,237,75.0,95.0,15.0,37.0,1.0,9.0,19.0,1,1.0,0.0,3.0,38.0,6.0,5.0,31.0,3.0,37.0,27.0,46.0,10.0,48.0,11.0,50.0,1921,https://www.fotmob.com/en-GB/matches/ukraine-vs-romania/28jnky#4043862,Romania,24.0,71.0,10.0,0.75,13.0,2.0,0.0,0.0,516,87.0,8.0,8.0,5.0,6.0,1.0,5.0,8.0,0.6,0.14,0.75,0.17,591,228.0,288.0,18.0,49.0,1.0,4.0,13.0,19.0,1.0,1.0,0.0,11.0,65.0,5.0,2.0,7.0,2.0,43.0,32.0,54.0,11.0,52.0,7.0,64.0
Romania,2024-06-17T13:00:00.000Z,Fußball Arena München,Glenn Nyberg,"61,591",EURO Grp. E Round 1,24.0,71.0,0.75,13,2,0.0,0.0,516,87.0,8,8,5.0,6.0,1.0,5.0,8.0,0.6,0.14,0.75,0.17,591,228.0,288.0,18.0,49.0,1.0,4.0,13.0,1,1.0,0.0,11.0,65.0,5.0,2.0,7.0,2.0,43.0,32.0,54.0,11.0,52.0,7.0,64.0,1921,https://www.fotmob.com/en-GB/matches/ukraine-vs-romania/28jnky#4043862,Ukraine,47.0,29.0,19.0,1.2,9.0,5.0,1.0,0.0,170,72.0,9.0,4.0,2.0,2.0,1.0,3.0,6.0,0.31,0.9,1.2,1.58,237,75.0,95.0,15.0,37.0,1.0,9.0,19.0,10.0,1.0,1.0,0.0,3.0,38.0,6.0,5.0,31.0,3.0,37.0,27.0,46.0,10.0,48.0,11.0,50.0
Slovakia,2024-06-17T16:00:00.000Z,Frankfurt Arena,Halil Umut Meler,"45,181",EURO Grp. E Round 1,3.0,60.0,1.7,16,5,4.0,4.0,488,85.0,14,5,6.0,5.0,0.0,10.0,6.0,1.52,0.18,1.7,1.02,573,308.0,180.0,22.0,50.0,4.0,29.0,18.0,2,3.0,0.0,7.0,50.0,2.0,2.0,15.0,3.0,40.0,32.0,54.0,8.0,44.0,8.0,57.0,1922,https://www.fotmob.com/en-GB/matches/belgium-vs-slovakia/2bmo0d#4043861,Belgium,45.0,40.0,34.0,0.57,10.0,4.0,1.0,0.0,283,77.0,10.0,7.0,4.0,2.0,0.0,6.0,4.0,0.53,0.04,0.57,1.37,367,170.0,113.0,25.0,40.0,6.0,35.0,19.0,15.0,1.0,1.0,0.0,4.0,50.0,9.0,6.0,19.0,5.0,37.0,27.0,46.0,10.0,56.0,6.0,67.0
Belgium,2024-06-17T16:00:00.000Z,Frankfurt Arena,Halil Umut Meler,"45,181",EURO Grp. E Round 1,45.0,40.0,0.57,10,4,1.0,0.0,283,77.0,10,7,4.0,2.0,0.0,6.0,4.0,0.53,0.04,0.57,1.37,367,170.0,113.0,25.0,40.0,6.0,35.0,19.0,1,1.0,0.0,4.0,50.0,9.0,6.0,19.0,5.0,37.0,27.0,46.0,10.0,56.0,6.0,67.0,1922,https://www.fotmob.com/en-GB/matches/belgium-vs-slovakia/2bmo0d#4043861,Slovakia,3.0,60.0,15.0,1.7,16.0,5.0,4.0,4.0,488,85.0,14.0,5.0,6.0,5.0,0.0,10.0,6.0,1.52,0.18,1.7,1.02,573,308.0,180.0,22.0,50.0,4.0,29.0,18.0,34.0,2.0,3.0,0.0,7.0,50.0,2.0,2.0,15.0,3.0,40.0,32.0,54.0,8.0,44.0,8.0,57.0
France,2024-06-17T19:00:00.000Z,Düsseldorf Arena,Jesús Gil Manzano,"46,425",EURO Grp. D Round 1,25.0,52.0,0.76,6,3,2.0,2.0,401,84.0,18,6,2.0,1.0,0.0,4.0,2.0,0.66,0.1,0.76,1.5,476,203.0,198.0,14.0,41.0,4.0,15.0,18.0,0,5.0,0.0,13.0,48.0,3.0,5.0,19.0,3.0,48.0,40.0,47.0,8.0,30.0,4.0,36.0,1923,https://www.fotmob.com/en-GB/matches/france-vs-austria/1usj9e#4043856,Austria,2.0,48.0,19.0,2.13,14.0,3.0,2.0,2.0,390,86.0,11.0,2.0,6.0,5.0,0.0,12.0,2.0,2.01,0.12,2.13,0.39,453,231.0,159.0,24.0,53.0,2.0,17.0,23.0,35.0,1.0,2.0,0.0,7.0,47.0,6.0,1.0,31.0,3.0,64.0,45.0,53.0,19.0,70.0,12.0,50.0
Austria,2024-06-17T19:00:00.000Z,Düsseldorf Arena,Jesús Gil Manzano,"46,425",EURO Grp. D Round 1,2.0,48.0,2.13,14,3,2.0,2.0,390,86.0,11,2,6.0,5.0,0.0,12.0,2.0,2.01,0.12,2.13,0.39,453,231.0,159.0,24.0,53.0,2.0,17.0,23.0,1,2.0,0.0,7.0,47.0,6.0,1.0,31.0,3.0,64.0,45.0,53.0,19.0,70.0,12.0,50.0,1923,https://www.fotmob.com/en-GB/matches/france-vs-austria/1usj9e#4043856,France,25.0,52.0,35.0,0.76,6.0,3.0,2.0,2.0,401,84.0,18.0,6.0,2.0,1.0,0.0,4.0,2.0,0.66,0.1,0.76,1.5,476,203.0,198.0,14.0,41.0,4.0,15.0,18.0,19.0,0.0,5.0,0.0,13.0,48.0,3.0,5.0,19.0,3.0,48.0,40.0,47.0,8.0,30.0,4.0,36.0
